Topic,Mas,Ecs_1,Ecs_2,Ecs_3,Cnf_1,Cnf_2,Cnf_3,Cnf_4,Sub,Sen,sq1,sq2,sq3,sq4,sq5,sq6,sq7,Title,Sen_num
SOPA.bad idea,0.8264745369,0.8264745369,0.5387874048,0,0,1,0,0,0.9998902809,0.338,0,0,0,0,0,0,0,Why_SOPA_is_a_bad_idea,91
SOPA.bad idea,0.7999655618,0.7999655618,0.642982141,0,0,1,0,0,0.9997939729,0.139,0,0.0526315789,0,0.0526315789,0.0526315789,0.0526315789,0,Why_SOPA_is_a_bad_idea,92
SOPA.bad idea,0.7798223382,0.6291685645,0.4995939611,0.7458846363,0,1,0,0,0.036039743,0,0,0,0.0833333333,0,0,0,0.0833333333,Why_SOPA_is_a_bad_idea,93
SOPA.bad idea,0.7605689405,0.5794969056,0.5608613948,0,0,1,0,0,0.9996079276,0.206,0,0,0,0,0,0,0,Why_SOPA_is_a_bad_idea,94
SOPA.bad idea,0.7605689405,0,0,0,0,1,0,0,0.991946964,0.136,0,0,0,0,0,0,0.0909090909,Why_SOPA_is_a_bad_idea,95
SOPA.bad idea,0.8359626736,0.8355880225,0.6318435545,0,0,1,0,0,0.9994263138,0.163,0.0909090909,0.1818181818,0,0.1818181818,0.2727272727,0,0,Why_SOPA_is_a_bad_idea,96
SOPA.bad idea,0.3635569555,0.5988926889,0.5782044348,0.7599921859,0,1,0,0,0.9131244058,0,0,0,0,0,0,0,0,Why_SOPA_is_a_bad_idea,97
SOPA.bad idea,0.7798223382,0,0,0,0,1,0,0,0.8277620992,0,0,0,0,0,0,0,0,Why_SOPA_is_a_bad_idea,98
SOPA.bad idea,0.8458158733,0,0,0,0,1,0,0,0.993379711,0.492,0,0,0,0,0,0,0,Why_SOPA_is_a_bad_idea,99
SOPA.bad idea,0.8458158733,0,0,0,0,1,0,0,0.9880101735,0,0,0,0,0,0,0,0,Why_SOPA_is_a_bad_idea,100
SOPA.bad idea,0.7999655618,0.7999655618,0.642982141,0,0,1,0,0,0.9870793594,0.302,0.1818181818,0,0.0909090909,0,0.1818181818,0,0,Why_SOPA_is_a_bad_idea,101
SOPA.bad idea,0.0900624986,0.5563093013,0.6758977761,0,0,1,1,1,0.9690567122,0,0,0,0,0,0,0,0,Why_SOPA_is_a_bad_idea,102
SOPA.bad idea,0.7480523539,0.7624972856,0,0,0,1,0,0,0.9784831438,0.276,0.1578947368,0,0.2105263158,0.3157894737,0.1578947368,0,0,Why_SOPA_is_a_bad_idea,103
SOPA.bad idea,0.7003396358,0.8056562025,0.6881727149,0.6019193999,0,1,0,0,0.1642264326,0.2,0,0,0.0666666667,0.1333333333,0.0666666667,0,0,Why_SOPA_is_a_bad_idea,104
SOPA.bad idea,0.7230559576,0.7230559576,0.7225772373,0.8640765421,0,1,0,0,0.1832241169,0.094,0.1481481481,0.037037037,0.0740740741,0.1851851852,0.1111111111,0.037037037,0,Why_SOPA_is_a_bad_idea,105
SOPA.bad idea,0.8179499382,0.5988926889,0.5782044348,0.7599921859,0,1,0,0,0.8701987685,0,0.6,0,0,0.3,0.3,0,0,Why_SOPA_is_a_bad_idea,106
SOPA.bad idea,0.801797956,0.801797956,0.4156198517,0,0,1,0,0,0.7298356752,0.115,0,0,0.8181818182,0.2727272727,0.0909090909,0,0,Why_SOPA_is_a_bad_idea,107
SOPA.bad idea,0.7798223382,0,0,0,0,1,0,0,0.0527791475,0.675,0,0,0,0,0,0,0,Why_SOPA_is_a_bad_idea,108
SOPA.bad idea,0.7798223382,0,0,0,0,1,0,0,0.4706835089,0.406,0,0,0,0,0,0,0,Why_SOPA_is_a_bad_idea,109
SOPA.bad idea,0.7798223382,0.0606190728,0.0759984317,0,0,1,0,0,0.8672672873,0,0,0,0,0,0,0,0.1666666667,Why_SOPA_is_a_bad_idea,110
SOPA.bad idea,0.7798223382,0.8523124789,0.5944416834,0,0,1,1,0,0.2667230214,0.085,0.0625,0.0625,0,0.0625,0.0625,0.125,0,Why_SOPA_is_a_bad_idea,111
SOPA.bad idea,0.8179499382,0.7761316751,0.5326399834,0,0,1,0,0,0.9988549545,0.371,0.0769230769,0,0,0,0.1538461538,0,0,Why_SOPA_is_a_bad_idea,112
SOPA.bad idea,0.8811663017,0.8811663017,0.5201327266,0.783818164,1,1,0,0,0.0088705053,0.144,0.1296296296,0.1111111111,0.037037037,0.1296296296,0.0925925926,0.0925925926,0,Why_SOPA_is_a_bad_idea,113
SOPA.bad idea,0.8458158733,0,0,0,0,1,0,0,0.9697104069,0,0,0,0.3333333333,0,0,0,0,Why_SOPA_is_a_bad_idea,114
SOPA.bad idea,0.7999655618,0.7999655618,0.642982141,0,0,1,0,0,0.9564984617,0.281,0.1666666667,0.1666666667,0.0833333333,0.3333333333,0.1666666667,0.0833333333,0,Why_SOPA_is_a_bad_idea,115
SOPA.bad idea,0.8458158733,0,0,0,0,1,0,0,0.9978095591,0,0,0,0,0,0,0,0,Why_SOPA_is_a_bad_idea,116
SOPA.bad idea,0.8179499382,0.398975343,0,0,0,1,0,0,0.9984929534,0.12,0,0,0.0833333333,0,0,0,0,Why_SOPA_is_a_bad_idea,117
SOPA.bad idea,0,0,0,0,0,0,0,0,0.8742003288,0.714,0,0,0,0,0,0,0,Why_SOPA_is_a_bad_idea,118
city flags.worst-designed thing,0.7829876375,0.8401358717,0.7300958968,0.0588304861,0,1,0,0,0.9997978889,0,0,0,0.0769230769,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,1
city flags.worst-designed thing,0.8286483675,0,0,0,0,1,0,0,0.9954850441,0,0.2,0.4,0,0,0.4,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,2
city flags.worst-designed thing,0.7829876375,0.8401358717,0.4799819119,0,0,1,0,0,0.8684338179,0,0,0,0,0,0,0,0.0434782609,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,3
city flags.worst-designed thing,0.7772544613,0.7501747751,0.4896040209,0.8008262553,0,1,0,0,0.2587282818,0.233,0,0,0.0384615385,0,0,0,0.0769230769,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,4
city flags.worst-designed thing,0.7647498852,0.7300958968,0.5869872241,0.6536174008,0,1,0,0,0.810009036,0,0.0625,0.125,0,0.0625,0.0625,0.1875,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,5
city flags.worst-designed thing,0.7647498852,0.4922549616,0.3198318109,0,1,1,0,0,0.8977522437,0.207,0,0,0,0,0,0,0.12,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,6
city flags.worst-designed thing,0.7727956187,0,0,0,0,1,0,0,0.9977605457,0.379,0,0,0.0769230769,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,7
city flags.worst-designed thing,0.7821886089,0.8308008376,0.5464918306,0,0,1,0,0,0.9998091748,0.441,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,8
city flags.worst-designed thing,0,0,0,0,0,0,0,0,0.8742003288,1,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,9
city flags.worst-designed thing,0,0,0,0,0,0,0,1,0.9192285514,0.381,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,10
city flags.worst-designed thing,0.8412552626,0.8412552626,0.506517991,0,0,1,0,0,0.8035884882,0.494,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,11
city flags.worst-designed thing,0,0,0,0,0,0,0,0,0.7526416707,0.808,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,12
city flags.worst-designed thing,0.7829876375,0.8401358717,0.4799819119,0,0,1,0,0,0.9077417532,0.285,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,13
city flags.worst-designed thing,0.7936329552,0.8401358717,0.4896040209,0.8008262553,0,1,0,0,0.9983282337,0.276,0,0,0,0,0,0,0.0588235294,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,14
city flags.worst-designed thing,0.825913637,0,0,0,1,1,0,0,0.9973262994,0,0.3,0.3,0,0,0.3,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,15
city flags.worst-designed thing,0.5952279783,0.818707189,0.5738252556,0.761889631,1,1,1,1,0.9952338699,0.116,0,0,0.1739130435,0,0,0.0869565217,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,16
city flags.worst-designed thing,0.7829876375,0.8401358717,0.7258863717,0.8333130091,1,1,0,0,0.9999023314,0.076,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,17
city flags.worst-designed thing,0.7647498852,0.7501747751,0.4896040209,0.8008262553,0,1,0,0,0.9997429641,0.274,0,0,0,0,0,0,0.1111111111,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,18
city flags.worst-designed thing,0.8412552626,0.8412552626,0.506517991,0,0,1,0,0,0.995303902,0,0.2,0.2,0.6,0,0.4,0.2,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,19
city flags.worst-designed thing,0.7829876375,0.8401358717,0.4799819119,0.6979080409,0,1,1,0,0.9999968243,0.29,0.03125,0.03125,0,0.03125,0.0625,0.09375,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,20
city flags.worst-designed thing,0.8412552626,0.8412552626,0.6126595842,0.7172547693,0,1,0,0,0.9999999995,0,0.0144927536,0.0289855072,0,0,0.0289855072,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,21
city flags.worst-designed thing,0,0,0,0,0,0,0,0,0.8742003288,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,22
city flags.worst-designed thing,0,0,0,0,0,0,0,0,0.8059723179,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,23
city flags.worst-designed thing,0.7936329552,0,0,0,0,1,0,0,0.9900870189,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,24
city flags.worst-designed thing,0,0,0,0,0,0,0,0,0.8742003288,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,25
city flags.worst-designed thing,0.8286483675,0,0,0,0,1,0,0,0.936670491,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,26
city flags.worst-designed thing,0.7829876375,0.8401358717,0.4799819119,0,0,1,0,0,0.9891004987,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,27
city flags.worst-designed thing,0,0,0,0,0,0,0,0,0.6984618054,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,28
city flags.worst-designed thing,0,0,0,0,0,1,0,0,0.0109764273,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,29
city flags.worst-designed thing,0,0,0,0,0,0,0,0,0.8742003288,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,30
city flags.worst-designed thing,0,0,0,0,0,1,0,0,0.8824826748,0,0,0,0.125,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,31
city flags.worst-designed thing,0.8412552626,0.8412552626,0.506517991,0,1,1,0,0,0.9996893437,0.159,0.1,0.1,0,0.1,0.1,0.1,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,32
city flags.worst-designed thing,0.8412552626,0.8412552626,0.506517991,0.0687398417,0,0,0,0,0.9628012288,0.206,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,33
city flags.worst-designed thing,0.5515510408,0.6939384335,0.5731757525,0.7048065723,0,0,0,0,0.9894565153,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,34
city flags.worst-designed thing,0.7829876375,0.8618478993,0.4799819119,0.7467398949,0,0,1,1,0.6303716957,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,35
city flags.worst-designed thing,0.7203903552,0.8618478993,0.4192529034,0.7467398949,0,1,0,0,0.9573460002,0,0,0,0,0,0,0,0.1428571429,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,36
city flags.worst-designed thing,0.7829876375,0.8401358717,0.4799819119,0,0,0,0,0,0.9969848762,0.344,0,0,0,0,0,0,0.1666666667,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,37
city flags.worst-designed thing,0.7727956187,0,0,0,0,1,0,0,0.8247664124,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,38
city flags.worst-designed thing,0,0,0,0,0,0,0,0,0.8742003288,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,39
city flags.worst-designed thing,0.749121437,0.749121437,0.6115142695,0,0,1,0,0,0.7042691528,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,40
city flags.worst-designed thing,0.749121437,0.749121437,0.6115142695,0,0,1,0,0,0.8109197914,0.594,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,41
city flags.worst-designed thing,0.7829876375,0.8401358717,0.4799819119,0,0,1,0,0,0.9219177703,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,42
city flags.worst-designed thing,0.7829876375,0.8401358717,0.4799819119,0,0,1,1,0,0.360633774,0,0,0,0,0,0,0,0.04,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,43
city flags.worst-designed thing,0.3452950606,0.4901884111,0.7183758762,0,0,0,0,0,0.124477562,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,44
city flags.worst-designed thing,0,0,0,0,0,0,0,0,0.9576660926,0.681,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,45
city flags.worst-designed thing,0.8412552626,0.8412552626,0.506517991,0,0,1,0,0,0.9942971918,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,46
city flags.worst-designed thing,0.8412552626,0.8412552626,0.506517991,0,0,1,0,0,0.9868616258,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,47
city flags.worst-designed thing,0.8412552626,0.8412552626,0.506517991,0,0,1,0,0,0.9966684651,0.595,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,48
city flags.worst-designed thing,0.7829876375,0.8401358717,0.7733319087,0.6147983483,0,1,0,1,0.0192716534,0.098,0,0.037037037,0,0,0.037037037,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,49
city flags.worst-designed thing,0,0,0,0,0,0,0,0,0.8219509804,0.474,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,50
city flags.worst-designed thing,0.1439323113,0.6599038308,0.1494637761,0,0,1,0,0,0.2343644404,0,0,0,0,0,0,0,0.1666666667,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,51
city flags.worst-designed thing,0.8412552626,0.8412552626,0.506517991,0.6384964673,0,1,0,0,0.9917884593,0,0.1538461538,0.0769230769,0,0,0.1538461538,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,52
city flags.worst-designed thing,0.4731624741,0.5595965779,0.450239311,0.6147983483,0,1,0,1,0.162828357,0.167,0,0,0,0,0,0,0.1,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,53
city flags.worst-designed thing,0.8401358717,0.8401358717,0.602004334,0.0592342731,0,1,1,1,0.0181890921,0.237,0.0975609756,0,0.0975609756,0.1463414634,0.0975609756,0.0731707317,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,54
city flags.worst-designed thing,0.2693307921,0.2693307921,0.3535269644,0.0687398417,0,1,0,0,0.2000836932,0.14,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,55
city flags.worst-designed thing,0.5114836331,0.7721346887,0.5626326142,0.6936334843,0,1,0,0,0.0150392104,0,0,0.04,0.04,0.04,0.04,0.04,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,56
city flags.worst-designed thing,0.4694180489,0.602004334,0.6844950364,0.6160600596,0,1,0,1,0.7834097721,0,0.0588235294,0.0588235294,0,0.0588235294,0.0588235294,0.1176470588,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,57
city flags.worst-designed thing,0.8412552626,0.8412552626,0.5075575566,0.7908559995,0,1,0,0,0.9465829458,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,58
city flags.worst-designed thing,0.7829876375,0.8401358717,0.5257129766,0.7027806606,0,1,0,1,0.9952992142,0.205,0.0416666667,0,0.0416666667,0.0833333333,0.0416666667,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,59
city flags.worst-designed thing,0.7727956187,0,0,0,0,1,0,1,0.9473843336,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,60
city flags.worst-designed thing,0.7829876375,0.8401358717,0.4799819119,0.6979080409,0,0,1,1,0.0053612137,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,61
city flags.worst-designed thing,0.7829876375,0.8401358717,0.7300958968,0.0588304861,0,0,0,1,0.7757137638,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,62
city flags.worst-designed thing,0.8412552626,0.8412552626,0.506517991,0,0,1,0,0,0.9785464513,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,63
city flags.worst-designed thing,0,0,0,0,0,0,0,0,0.8523523993,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,64
city flags.worst-designed thing,0.7829876375,0.8401358717,0.7403378814,0.8018307513,0,0,1,1,0.742922743,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,65
city flags.worst-designed thing,0.8412552626,0.8412552626,0.506517991,0,0,1,0,1,0.9666086173,0.286,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,66
city flags.worst-designed thing,0.8412552626,0.8412552626,0.7300958968,0.6619750597,0,1,0,1,5.63859040645646E-05,0.123,0,0.0869565217,0.2173913043,0.0869565217,0.0434782609,0.0434782609,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,67
city flags.worst-designed thing,0.8412552626,0.8412552626,0.506517991,0,0,0,0,1,0.932791284,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,68
city flags.worst-designed thing,0.7727956187,0.6939384335,0.2402843262,0.6979080409,0,1,0,1,0.9965634925,0,0,0,0.1538461538,0.1538461538,0.0769230769,0.0769230769,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,69
city flags.worst-designed thing,0.8412552626,0.8412552626,0.506517991,0.8008262553,0,1,0,1,0.9852667197,0.412,0,0,0,0,0,0,0.0714285714,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,70
city flags.worst-designed thing,0.7829876375,0.8401358717,0.4896040209,0.8008262553,0,1,0,1,0.9990061117,0.395,0.2142857143,0,0,0,0.1428571429,0.2142857143,0.1428571429,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,71
city flags.worst-designed thing,0,0,0,0,0,0,0,0,0.9364767652,0.558,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,72
city flags.worst-designed thing,0,0,0,0,0,0,0,0,0.8742003288,0.655,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,73
city flags.worst-designed thing,0.7829876375,0.8401358717,0.4799819119,0,0,0,1,1,0.8702043017,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,74
city flags.worst-designed thing,0.7829876375,0.8401358717,0.4799819119,0,0,1,0,0,0.9880662834,0.369,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,75
city flags.worst-designed thing,0.7829876375,0.8401358717,0.4799819119,0,0,1,0,0,0.9916522549,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,76
city flags.worst-designed thing,0.8412552626,0.8412552626,0.506517991,0,0,1,0,0,0.9580685788,0.508,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,77
city flags.worst-designed thing,0.7372894085,0.7372894085,0,0,0,0,0,0,0.975293864,0.394,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,78
city flags.worst-designed thing,0.8412552626,0.8412552626,0.506517991,0.0687398417,0,0,0,0,0.9628012288,0.206,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,79
city flags.worst-designed thing,0.8412552626,0.8412552626,0.506517991,0,0,1,0,0,0.9580685788,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,80
city flags.worst-designed thing,0.5515510408,0.6939384335,0.5731757525,0.7048065723,0,0,0,0,0.9894565153,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,81
city flags.worst-designed thing,0.8412552626,0.8412552626,0.506517991,0,0,1,0,0,0.999125706,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,82
city flags.worst-designed thing,0.7936329552,0,0,0,0,1,0,0,0.9900870189,0.322,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,83
city flags.worst-designed thing,0,0,0,0,0,0,0,0,0.8742003288,1,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,84
city flags.worst-designed thing,0.3669349254,0.7919326105,0.7919326105,0.8044254347,0,1,1,1,0.0006609003,0.158,0,0,0,0,0,0.04,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,85
city flags.worst-designed thing,0,0,0,0,0,0,0,1,0.5826814021,0.359,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,86
city flags.worst-designed thing,0.7829876375,0.8401358717,0.4799819119,0,0,1,0,0,0.9997773585,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,87
city flags.worst-designed thing,0.8412552626,0.8413051272,0.506517991,0.7177234126,0,1,0,0,0.9999957705,0.089,0.12,0,0.1,0.04,0.06,0.02,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,88
city flags.worst-designed thing,0.8412552626,0.8412552626,0.5297197412,0,0,1,0,0,0.3217580595,0.101,0.1666666667,0.0555555556,0.1111111111,0.0555555556,0.1666666667,0.1666666667,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,89
city flags.worst-designed thing,0.7323349477,0,0,0,0,1,0,0,0.9697848424,0.347,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,90
city flags.worst-designed thing,0.8412552626,0.8412552626,0.506517991,0,0,1,0,0,0.9994516947,0.388,0,0,0,0,0,0,0.2,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,91
city flags.worst-designed thing,0,0,0,0,0,0,0,0,0.9998998394,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,92
city flags.worst-designed thing,0,0,0,0,0,0,0,0,0.959790021,0.412,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,93
city flags.worst-designed thing,0,0,0,0,0,0,0,0,0.9885351145,0.405,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,94
city flags.worst-designed thing,0.8412552626,0.8412552626,0.6613389591,0.6590580192,1,1,0,1,0.9939732388,0.167,0.0909090909,0.1515151515,0.0909090909,0.1212121212,0.1515151515,0.0909090909,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,95
city flags.worst-designed thing,0.7647498852,0.3303400747,0.4802347449,0,0,1,0,0,0.9991251589,0.155,0,0,0,0,0,0,0.1052631579,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,96
city flags.worst-designed thing,0.5961295476,0.6939384335,0.2402843262,0.6979080409,0,1,0,1,0.168330414,0.219,0,0,0,0,0,0,0.1818181818,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,97
city flags.worst-designed thing,0.7772544613,0,0,0,0,1,0,0,0.1308894256,0,0,0,0,0,0,0,0.25,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,98
city flags.worst-designed thing,0,0,0,0,0,0,0,1,0.09643253,0.143,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,99
city flags.worst-designed thing,0.7772544613,0.7316988495,0.3951187677,0.6979080409,0,1,0,0,0.997117443,0.29,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,100
city flags.worst-designed thing,0.7772544613,0,0,0,0,1,0,0,0.4126186441,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,101
city flags.worst-designed thing,0.6807743147,0.6939384335,0.2402843262,0.6979080409,0,1,0,0,0.8214767378,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,102
city flags.worst-designed thing,0.7772544613,0.7171709251,0.2164532178,0,0,1,0,0,0.5958695831,0.375,0,0,0.0833333333,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,103
city flags.worst-designed thing,0.7727956187,0,0,0,0,1,0,0,0.8493642462,0.223,0.4444444444,0.2222222222,0.5555555556,0.2222222222,0.2222222222,0.2222222222,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,104
city flags.worst-designed thing,0.7936329552,0.7832419281,0.2795936179,0.4848596869,0,1,0,0,0.8963478229,0.231,0,0,0.1818181818,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,105
city flags.worst-designed thing,0.8412552626,0.8412552626,0.6844950364,0.8008262553,0,1,0,0,0.9999980497,0.177,0.0344827586,0,0.0344827586,0.0344827586,0.0689655172,0.0344827586,0.1379310345,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,106
city flags.worst-designed thing,0.8051106656,0.8051106656,0.6557546267,0,0,1,0,0,0.9983871681,0,0,0,0.1111111111,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,107
city flags.worst-designed thing,0,0,0,0,0,0,0,0,0.6984618054,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,108
city flags.worst-designed thing,0,0,0,0,0,0,0,0,0.8614209882,0.565,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,109
city flags.worst-designed thing,0.8412552626,0.8412552626,0.506517991,0,0,0,0,0,0.9665941409,0,0,0,0,0,0,0,0,Why_city_flags_may_be_the_worst-designed_thing_you've_never_noticed,110
